"id","host_since","host_is_superhost","host_listings_count","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","cleaning_fee","guests_included","extra_people","number_of_reviews","review_scores_rating"
2148154,2013-04-18,TRUE,1,51.54226,-0.08726,"Private room",5,1,2,"$60.00","$20.00",2,"$25.00",133,99
2150528,2013-12-22,TRUE,1,51.53589,-0.07253,"Private room",1,1,2,"$60.00","$0.00",1,"$0.00",36,98
2153716,2013-01-07,TRUE,1,51.512,-0.05848,"Entire home/apt",4,2,2,"$140.00","$30.00",1,"$0.00",99,98
2167502,2012-01-24,TRUE,2,51.53107,-0.05789,"Private room",2,1,1,"$40.00","$30.00",1,"$10.00",53,98
2169902,2014-01-06,TRUE,2,51.52826,-0.06108,"Private room",2,1.5,1,"$51.00","$20.00",1,"$10.00",21,98
2173226,2010-07-29,TRUE,4,51.56913,-0.11531,"Private room",2,1,1,"$35.00","$20.00",1,"$10.00",86,94
2188901,2013-12-22,TRUE,1,51.52917,-0.18587,"Entire home/apt",3,1,2,"$150.00","$40.00",1,"$0.00",79,97
2201048,2011-06-01,TRUE,5,51.52368,-0.19491,"Entire home/apt",4,1.5,1,"$109.00","$70.00",3,"$10.00",49,100
2201100,2014-01-05,TRUE,2,51.56556,-0.13921,"Entire home/apt",2,1,1,"$89.00","$50.00",1,"$0.00",109,96
2208769,2013-08-30,TRUE,2,51.43963,-0.10331,"Private room",1,2,1,"$32.00","$20.00",1,"$0.00",13,97
2211564,2014-01-14,TRUE,3,51.53388,-0.11481,"Private room",3,1,1,"$100.00","$30.00",2,"$20.00",211,96
2213078,2013-06-25,TRUE,3,51.50156,-0.10491,"Entire home/apt",6,2,2,"$180.00","$35.00",4,"$25.00",21,97
2221286,2012-03-25,TRUE,4,51.5172,-0.21068,"Entire home/apt",4,1,2,"$190.00","$60.00",1,"$15.00",71,94
2227353,2012-09-29,TRUE,2,51.51538,-0.12197,"Entire home/apt",2,1,1,"$130.00","$50.00",2,"$0.00",169,97
2230501,2014-01-17,TRUE,1,51.51868,-0.21266,"Entire home/apt",6,1,2,"$149.00","$50.00",2,"$20.00",33,96
2242465,2012-04-06,TRUE,3,51.56694,-0.1005,"Private room",2,1,1,"$39.00","$19.00",1,"$0.00",26,93
2265745,2013-12-20,TRUE,1,51.45636,-0.11028,"Entire home/apt",4,1,1,"$90.00","$25.00",2,"$5.00",26,98
2270312,2014-01-24,TRUE,1,51.45875,-0.32349,"Entire home/apt",2,1,0,"$65.00","$40.00",1,"$15.00",29,98
2279473,2013-11-17,TRUE,2,51.55201,-0.17485,"Entire home/apt",4,2.5,2,"$200.00","$50.00",1,"$0.00",9,98
2283610,2011-07-25,TRUE,1,51.44576,-0.12879,"Private room",2,1,1,"$39.00","$20.00",1,"$20.00",96,99
2291295,2013-05-06,TRUE,1,51.52825,-0.18926,"Entire home/apt",4,2,2,"$135.00","$65.00",3,"$20.00",82,89
2293796,2014-01-28,TRUE,3,51.41684,-0.1268,"Entire home/apt",3,2,2,"$135.00","$110.00",2,"$10.00",1,100
2307583,2014-01-30,TRUE,1,51.45753,-0.22562,"Entire home/apt",2,1,0,"$90.00","$50.00",1,"$0.00",42,98
2308269,2014-01-30,TRUE,2,51.5715,0.00211,"Private room",2,1,1,"$38.00","$0.00",1,"$0.00",250,99
2308866,2013-03-08,TRUE,1,51.52892,-0.2172,"Private room",2,1,1,"$79.00","$0.00",1,"$10.00",15,96
2336065,2013-09-15,TRUE,1,51.49529,-0.2502,"Private room",2,1,1,"$50.00","$0.00",1,"$10.00",74,95
2342180,2014-01-31,TRUE,2,51.51441,-0.07043,"Private room",2,1,1,"$70.00","$35.00",1,"$55.00",16,99
2354700,2012-06-27,TRUE,2,51.53785,-0.1994,"Entire home/apt",5,1,2,"$140.00","$50.00",4,"$0.00",194,98
2357072,2012-06-07,TRUE,3,51.44028,-0.12927,"Private room",2,1,1,"$35.00","$20.00",1,"$10.00",61,98
2371649,2014-01-30,TRUE,2,51.56991,4e-04,"Private room",2,1,1,"$34.00","$0.00",1,"$15.00",221,99
2378704,2011-04-08,TRUE,2,51.51051,-0.188,"Private room",2,1,1,"$75.00","$29.00",1,"$0.00",1,100
2382883,2012-05-14,TRUE,5,51.51592,-0.12534,"Entire home/apt",2,1,1,"$210.00","$95.00",2,"$0.00",51,98
2390621,2014-02-13,TRUE,1,51.53931,-0.24834,"Private room",2,1,1,"$28.00","$15.00",1,"$15.00",41,98
2392700,2014-02-13,TRUE,2,51.59217,-0.19304,"Private room",2,1,1,"$41.00","$15.00",1,"$0.00",75,96
2392770,2014-02-13,TRUE,2,51.59231,-0.19153,"Private room",2,1,1,"$36.00","$15.00",1,"$0.00",16,96
2398015,2014-01-12,TRUE,3,51.52682,0.11837,"Private room",1,1.5,1,"$29.00","$10.00",1,"$0.00",10,100
2399226,2014-02-15,TRUE,1,51.50159,-0.16949,"Entire home/apt",9,3,5,"$475.00","$179.00",9,"$150.00",87,96
2405034,2013-11-08,TRUE,1,51.34036,0.05332,"Entire home/apt",2,1,1,"$75.00","$20.00",2,"$10.00",90,99
2408578,2014-01-16,TRUE,1,51.46139,-0.32021,"Private room",2,1,1,"$49.00","$12.00",2,"$25.00",121,98
2416056,2013-12-17,TRUE,3,51.51971,-0.09216,"Entire home/apt",4,1,2,"$185.00","$35.00",1,"$0.00",223,97
2421269,2013-12-31,TRUE,1,51.53422,-0.0787,"Entire home/apt",2,1,1,"$72.00","$35.00",2,"$10.00",35,91
2430793,2012-07-03,TRUE,2,51.55182,-0.07265,"Entire home/apt",4,1,2,"$83.00","$0.00",4,"$5.00",27,97
2437426,2014-02-21,TRUE,1,51.53893,-0.14526,"Private room",2,1,1,"$79.00","$15.00",1,"$50.00",34,99
2440522,2013-03-10,TRUE,1,51.4926,-0.02611,"Private room",2,1,1,"$55.00","$0.00",1,"$50.00",20,93
2453420,2014-02-24,TRUE,2,51.55915,-0.13202,"Private room",1,1,1,"$47.00","$0.00",1,"$0.00",16,93
2472535,2013-12-21,TRUE,1,51.55303,-0.19626,"Entire home/apt",4,1,2,"$105.00","$60.00",2,"$10.00",31,95
2476083,2014-01-31,TRUE,1,51.52798,-0.10574,"Entire home/apt",4,1,2,"$150.00","$30.00",3,"$0.00",116,95
2477621,2014-02-28,TRUE,2,51.53373,-0.08739,"Private room",2,1,1,"$50.00","$50.00",2,"$10.00",42,97
2490512,2014-02-21,TRUE,2,51.54353,-0.20427,"Private room",2,1,1,"$90.00","$30.00",2,"$0.00",230,98
2499857,2014-03-04,TRUE,1,51.41549,-0.30424,"Private room",1,2.5,1,"$44.00","$0.00",1,"$20.00",33,99
2517336,2014-03-07,TRUE,1,51.55029,-0.1252,"Private room",1,1,1,"$49.00","$15.00",1,"$0.00",62,99
2518024,2014-03-07,TRUE,3,51.45145,-0.2359,"Entire home/apt",4,1,2,"$120.00","$60.00",2,"$15.00",145,99
2530621,2014-03-09,TRUE,2,51.4727,-0.09979,"Private room",1,2,1,"$34.00","$0.00",1,"$12.00",27,93
2534087,2011-11-06,TRUE,1,51.45069,-0.15801,"Private room",2,1.5,2,"$30.00","$10.00",1,"$15.00",80,95
2536179,2014-03-10,TRUE,2,51.53358,-0.07817,"Entire home/apt",2,1,1,"$130.00","$30.00",2,"$50.00",71,93
2545245,2014-03-11,TRUE,2,51.5227,-0.09895,"Private room",2,1,1,"$69.00","$0.00",1,"$9.00",121,98
2554719,2013-09-11,TRUE,2,51.49864,-0.24471,"Entire home/apt",8,3.5,4,"$340.00","$70.00",8,"$0.00",53,98
2559562,2014-03-13,TRUE,1,51.43953,0.00239,"Private room",1,1,2,"$15.00","$10.00",1,"$0.00",10,96
2562452,2012-04-22,TRUE,1,51.51683,-0.19683,"Entire home/apt",3,1,1,"$90.00","$30.00",1,"$0.00",85,95
2576674,2014-03-16,TRUE,2,51.57972,-0.23436,"Private room",1,1,1,"$28.00","$18.00",1,"$0.00",73,96
2580107,2014-03-17,TRUE,1,51.53877,-0.0995,"Private room",2,1,1,"$60.00","$30.00",1,"$25.00",110,97
2582836,2009-03-26,TRUE,2,51.5526,-0.07781,"Private room",2,1.5,1,"$47.00","$40.00",2,"$0.00",4,85
2585576,2014-03-17,TRUE,1,51.55331,-0.06897,"Entire home/apt",4,1.5,2,"$100.00","$30.00",1,"$0.00",10,100
2589855,2014-03-10,TRUE,1,51.48853,-0.13606,"Entire home/apt",2,1,0,"$105.00","$0.00",2,"$0.00",49,97
2591139,2012-03-10,TRUE,3,51.58879,-0.15357,"Private room",3,1,1,"$35.00","$25.00",1,"$15.00",18,91
2595642,2013-01-10,TRUE,1,51.4897,-0.15315,"Private room",2,1,1,"$89.00","$50.00",1,"$0.00",22,97
2614316,2011-10-09,TRUE,1,51.49425,-0.0743,"Entire home/apt",2,1,1,"$95.00","$25.00",1,"$0.00",8,98
2624292,2013-09-29,TRUE,2,51.49686,-0.04845,"Private room",2,1,1,"$75.00","$20.00",2,"$0.00",75,97
2625828,2014-03-23,TRUE,1,51.54647,-0.05713,"Private room",2,1,1,"$70.00","$35.00",1,"$0.00",137,95
2644801,2013-03-28,TRUE,2,51.48376,-0.09184,"Private room",2,1,1,"$67.00","$30.00",1,"$0.00",143,97
2646365,2012-09-28,TRUE,2,51.45168,-0.18998,"Entire home/apt",2,1,2,"$95.00","$36.00",1,"$0.00",46,88
2648452,2014-03-26,TRUE,1,51.48089,-0.1974,"Private room",1,1,1,"$45.00","$0.00",1,"$20.00",86,97
2648482,2013-09-04,TRUE,3,51.55195,-0.0766,"Private room",2,2,1,"$37.00","$9.00",1,"$15.00",135,97
2656915,2011-04-02,TRUE,17,51.49835,-0.22648,"Entire home/apt",6,1,2,"$250.00","$120.00",4,"$5.00",5,88
2678168,2014-03-30,TRUE,1,51.46906,-0.0745,"Private room",2,2,1,"$50.00","$0.00",1,"$35.00",9,98
2681281,2014-03-31,TRUE,1,51.51612,-0.02038,"Private room",2,1,1,"$31.00","$30.00",1,"$0.00",32,99
2690476,2014-04-01,TRUE,3,51.47979,-0.26793,"Entire home/apt",5,2,3,"$241.00","$50.00",1,"$0.00",33,99
2690828,2012-08-09,TRUE,2,51.52655,-0.08027,"Entire home/apt",2,1,0,"$99.00","$30.00",1,"$0.00",147,95
2692069,2014-03-27,TRUE,2,51.50053,-0.21721,"Private room",1,1,1,"$49.00","$15.00",1,"$0.00",209,97
2704745,2014-04-03,TRUE,2,51.458,-0.18503,"Private room",2,1,1,"$75.00","$10.00",1,"$5.00",61,98
2709352,2013-11-27,TRUE,1,51.52151,-0.20737,"Entire home/apt",6,1.5,2,"$110.00","$60.00",3,"$15.00",92,96
2715314,2013-08-18,TRUE,8,51.45174,-0.11928,"Private room",2,2.5,1,"$58.00","$15.00",1,"$10.00",168,98
2721149,2013-06-21,TRUE,4,51.49343,-0.13248,"Entire home/apt",6,1,2,"$166.00","$50.00",4,"$10.00",27,93
2721161,2013-06-21,TRUE,4,51.49441,-0.1305,"Private room",1,1,1,"$60.00","$20.00",1,"$15.00",225,96
2728860,2012-08-10,TRUE,1,51.55031,-0.065,"Entire home/apt",2,1,1,"$60.00","$27.00",2,"$20.00",16,98
2729885,2012-05-14,TRUE,4,51.50713,-0.13072,"Private room",2,1,1,"$110.00","$50.00",1,"$10.00",266,96
2735296,2012-03-17,TRUE,2,51.42132,-0.11251,"Private room",2,1,1,"$45.00","$12.00",1,"$8.00",74,95
2738174,2014-04-07,TRUE,4,51.4773,-0.12285,"Entire home/apt",4,1,2,"$200.00","$45.00",4,"$20.00",39,99
2744609,2014-04-08,TRUE,1,51.57015,-0.26226,"Private room",2,1,1,"$28.00","$5.00",1,"$10.00",23,95
2744696,2013-12-10,TRUE,14,51.51104,-0.04479,"Private room",1,1,1,"$55.00","$30.00",1,"$0.00",7,91
2754405,2014-04-09,TRUE,1,51.4703,-0.2738,"Private room",2,1,1,"$29.00","$0.00",1,"$20.00",117,95
2760693,2014-04-03,TRUE,2,51.45906,-0.18612,"Private room",2,1,1,"$55.00","$10.00",1,"$10.00",24,99
2776485,2013-02-25,TRUE,1,51.54411,-0.0695,"Private room",2,1,1,"$55.00","$10.00",1,"$0.00",126,97
2777733,2013-12-30,TRUE,2,51.40559,0.01273,"Entire home/apt",4,2,2,"$150.00","$45.00",1,"$0.00",27,100
2780524,2012-02-25,TRUE,8,51.49009,-0.24371,"Private room",3,1,1,"$85.00","$30.00",1,"$30.00",149,96
2795795,2012-06-03,TRUE,6,51.52573,-0.33587,"Entire home/apt",8,2.5,4,"$199.00","$100.00",3,"$10.00",3,87
2805861,2012-04-19,TRUE,4,51.56492,-0.13279,"Entire home/apt",9,2,4,"$240.00","$50.00",7,"$20.00",32,98
2807924,2014-04-16,TRUE,1,51.57284,-0.12501,"Private room",2,1,1,"$35.00","$20.00",1,"$10.00",30,95
2813352,2013-01-07,TRUE,1,51.5548,-0.0586,"Entire home/apt",6,2,3,"$199.00","$50.00",4,"$40.00",32,99
2822720,2013-05-20,TRUE,5,51.53247,-0.11283,"Entire home/apt",4,1,1,"$95.00","$30.00",1,"$0.00",195,93
2825985,2014-04-19,TRUE,5,51.52905,-0.12582,"Private room",2,1,1,"$69.00","$19.00",1,"$29.00",67,93
2839143,2014-03-07,TRUE,5,51.47636,-0.01543,"Entire home/apt",4,1,2,"$125.00","$60.00",4,"$30.00",195,99
2839894,2014-04-21,TRUE,1,51.51193,-0.18785,"Entire home/apt",4,1,1,"$105.00","$50.00",1,"$0.00",117,93
2841245,2012-07-11,TRUE,3,51.51574,-0.18757,"Private room",1,2.5,1,"$46.00","$27.00",1,"$0.00",194,94
2844505,2012-07-17,TRUE,1,51.53545,-0.08942,"Entire home/apt",2,1,1,"$110.00","$35.00",1,"$0.00",16,96
2852239,2014-04-22,TRUE,1,51.51084,-0.1285,"Private room",1,1,1,"$70.00","$30.00",1,"$25.00",120,98
2867273,2014-03-09,TRUE,2,51.47243,-0.10159,"Private room",2,2,1,"$33.00","$0.00",1,"$10.00",34,92
2889261,2012-01-17,TRUE,16,51.54974,-0.18328,"Entire home/apt",5,2.5,3,"$156.00","$120.00",3,"$10.00",74,98
2895862,2014-04-27,TRUE,1,51.35922,-0.16416,"Private room",7,2,3,"$60.00","$0.00",3,"$11.00",208,99
2906069,2012-08-05,TRUE,2,51.48332,-0.09611,"Entire home/apt",4,1,2,"$95.00","$24.00",1,"$0.00",20,96
2917935,2012-02-13,TRUE,3,51.64995,-0.11139,"Private room",1,1.5,1,"$21.00","$8.00",1,"$0.00",47,98
2921453,2013-04-05,TRUE,2,51.47665,-0.00968,"Entire home/apt",3,1,1,"$107.00","$35.00",2,"$35.00",243,100
2926013,2012-02-25,TRUE,8,51.49028,-0.24431,"Private room",2,1,1,"$6,560.00","$20.00",1,"$20.00",153,97
2934048,2013-04-09,TRUE,4,51.50059,-0.21322,"Private room",2,1,1,"$80.00","$65.00",1,"$25.00",4,100
2934808,2012-02-26,TRUE,1,51.41464,-0.07194,"Private room",2,2,1,"$30.00","$30.00",1,"$10.00",39,97
2941562,2012-12-04,TRUE,2,51.46031,-0.16976,"Private room",2,1,1,"$39.00","$0.00",1,"$5.00",8,98
2947896,2013-09-23,TRUE,2,51.48771,-0.17814,"Entire home/apt",4,1,2,"$165.00","$70.00",5,"$0.00",44,98
2949420,2012-07-17,TRUE,2,51.58711,-0.16336,"Private room",1,1.5,1,"$38.00","$0.00",1,"$0.00",14,99
2949918,2014-05-03,TRUE,2,51.43636,-0.10344,"Private room",2,1,1,"$45.00","$12.00",1,"$0.00",68,96
2961981,2013-02-19,TRUE,1,51.45588,-0.05099,"Private room",2,1,1,"$49.00","$25.00",1,"$0.00",46,99
2962765,2012-03-03,TRUE,1,51.50258,-0.08684,"Private room",2,1,1,"$90.00","$35.00",1,"$0.00",162,99
2967584,2014-04-01,TRUE,1,51.45039,-0.12542,"Private room",2,1,1,"$37.00","$10.00",1,"$10.00",144,95
2971708,2013-07-14,TRUE,3,51.48654,0.00277,"Entire home/apt",4,1,2,"$125.00","$60.00",3,"$60.00",255,96
2972260,2013-07-14,TRUE,3,51.49967,-0.11155,"Entire home/apt",3,1,1,"$115.00","$60.00",3,"$85.00",265,95
2982082,2013-07-16,TRUE,1,51.48034,-0.10836,"Entire home/apt",2,1,1,"$95.00","$20.00",2,"$30.00",12,98
3005506,2012-11-28,TRUE,4,51.506,-0.23326,"Entire home/apt",5,1,2,"$129.00","$25.00",3,"$25.00",83,96
3008678,2012-05-24,TRUE,2,51.52433,-0.08017,"Entire home/apt",4,1,2,"$200.00","$40.00",1,"$20.00",56,98
3010714,2014-04-25,TRUE,1,51.49074,-0.20933,"Entire home/apt",2,1,1,"$120.00","$40.00",1,"$0.00",104,92
3014971,2014-05-11,TRUE,3,51.56084,-0.07642,"Entire home/apt",6,2,4,"$130.00","$0.00",4,"$25.00",3,93
3030543,2014-05-12,TRUE,6,51.5098,-0.28289,"Private room",2,1,1,"$35.00","$0.00",1,"$35.00",120,95
3031362,2014-05-12,TRUE,6,51.50959,-0.28118,"Private room",2,1,1,"$35.00","$0.00",1,"$35.00",156,98
3037170,2014-05-01,TRUE,2,51.47434,-0.19751,"Private room",1,1,1,"$70.00","$50.00",1,"$0.00",15,96
3037602,2013-08-27,TRUE,5,51.48434,-0.16931,"Entire home/apt",4,1,2,"$135.00","$90.00",1,"$0.00",28,93
3041621,2014-05-13,TRUE,4,51.48053,-0.16648,"Private room",2,1,1,"$51.00","$20.00",1,"$20.00",158,96
3045804,2012-06-26,TRUE,2,51.4563,-0.14335,"Entire home/apt",4,1,2,"$150.00","$35.00",1,"$0.00",16,100
3049765,2014-05-14,TRUE,2,51.51586,-0.17704,"Private room",1,1,1,"$85.00","$20.00",1,"$25.00",1,100
3051371,2014-05-14,TRUE,1,51.5408,-0.11701,"Entire home/apt",2,1,1,"$64.00","$45.00",1,"$11.00",33,97
3051597,2013-11-08,TRUE,3,51.51239,-0.12467,"Entire home/apt",3,2,1,"$350.00","$100.00",1,"$0.00",62,98
3066403,2014-05-16,TRUE,1,51.57534,-0.03318,"Private room",1,1,1,"$29.00","$0.00",1,"$0.00",102,98
3085879,2014-05-12,TRUE,6,51.50998,-0.28194,"Private room",2,1,1,"$35.00","$0.00",1,"$35.00",113,97
3086844,2012-01-17,TRUE,16,51.53567,-0.20378,"Entire home/apt",6,1,2,"$155.00","$95.00",4,"$10.00",53,94
3087374,2012-01-17,TRUE,16,51.51859,-0.15133,"Entire home/apt",4,2,2,"$392.00","$95.00",1,"$0.00",61,97
3099108,2014-05-20,TRUE,1,51.57904,-0.36626,"Private room",2,1,1,"$26.00","$0.00",1,"$14.00",115,98
3113236,2013-04-30,TRUE,2,51.53507,-0.14106,"Entire home/apt",2,1,1,"$119.00","$30.00",1,"$0.00",194,98
3118614,2012-07-12,TRUE,2,51.45741,-0.12093,"Private room",1,1,0,"$40.00","$20.00",1,"$0.00",58,98
3118791,2009-10-03,TRUE,3,51.46235,-0.11785,"Entire home/apt",4,1,1,"$80.00","$50.00",2,"$25.00",81,84
3136901,2014-05-12,TRUE,6,51.50954,-0.283,"Private room",2,1,1,"$35.00","$0.00",1,"$35.00",67,97
3138895,2012-11-06,TRUE,1,51.47435,-0.18644,"Entire home/apt",2,1,1,"$78.00","$89.00",1,"$40.00",8,98
3143830,2012-02-13,TRUE,4,51.41746,-0.12448,"Private room",3,1.5,1,"$23.00","$10.00",1,"$17.00",97,94
3153825,2014-05-26,TRUE,1,51.46079,-0.12546,"Private room",2,1.5,1,"$49.00","$5.00",2,"$10.00",318,94
3158800,2011-12-02,TRUE,2,51.52373,-0.16145,"Entire home/apt",4,1,2,"$299.00","$60.00",1,"$50.00",4,100
3160433,2013-12-29,TRUE,3,51.44886,-0.18523,"Private room",1,1,1,"$39.00","$39.00",1,"$0.00",30,95
3164500,2014-05-16,TRUE,1,51.4495,-0.13282,"Private room",2,1,1,"$30.00","$30.00",1,"$20.00",20,97
3164549,2012-09-04,TRUE,4,51.49556,-0.10482,"Entire home/apt",7,2,4,"$425.00","$175.00",4,"$60.00",54,94
3165691,2013-04-14,TRUE,1,51.46163,-0.12678,"Private room",2,1,1,"$35.00","$10.00",1,"$10.00",101,97
3176543,2014-02-14,TRUE,1,51.54559,-0.08243,"Entire home/apt",2,1,1,"$90.00","$20.00",1,"$0.00",62,99
3176716,2014-05-12,TRUE,6,51.50875,-0.28108,"Private room",2,1,1,"$35.00","$0.00",1,"$35.00",92,95
3179548,2012-07-20,TRUE,5,51.47317,-0.19002,"Entire home/apt",4,1,2,"$111.00","$50.00",4,"$50.00",30,87
3181845,2014-05-29,TRUE,3,51.46404,-0.02917,"Private room",2,1.5,1,"$46.00","$10.00",2,"$15.00",100,95
3182617,2012-02-07,TRUE,2,51.48683,-0.12057,"Private room",3,1,1,"$95.00","$0.00",1,"$20.00",28,99
3183468,2014-05-29,TRUE,2,51.53778,-0.08997,"Entire home/apt",4,1,2,"$157.00","$10.00",1,"$0.00",9,98
3184830,2013-03-10,TRUE,3,51.51856,-0.06198,"Private room",3,1,1,"$71.00","$13.00",2,"$12.00",234,96
3206198,2014-06-01,TRUE,4,51.4909,-0.23034,"Private room",2,1.5,1,"$30.00","$10.00",1,"$10.00",208,94
3208228,2012-07-06,TRUE,2,51.46721,-0.18865,"Entire home/apt",2,1,1,"$75.00","$25.00",1,"$0.00",1,100
3234120,2014-04-09,TRUE,3,51.44611,-0.24184,"Private room",2,1,1,"$29.00","$12.00",1,"$12.00",31,90
3247288,2014-06-01,TRUE,4,51.49216,-0.23101,"Private room",2,1.5,1,"$30.00","$10.00",1,"$10.00",238,94
3257661,2013-07-17,TRUE,2,51.53595,-0.05233,"Entire home/apt",9,0,5,"$320.00","$140.00",8,"$60.00",90,99
3263070,2014-06-07,TRUE,1,51.56739,-0.05009,"Entire home/apt",2,1,1,"$65.00","$20.00",1,"$0.00",32,97
3267177,2014-06-08,TRUE,2,51.45826,-0.31785,"Private room",2,1,1,"$75.00","$10.00",2,"$10.00",49,94
3270765,2012-06-26,TRUE,1,51.50374,-0.09622,"Entire home/apt",4,2,2,"$355.00","$40.00",4,"$35.00",81,99
3271256,2014-06-08,TRUE,2,51.46853,-0.25519,"Private room",1,1,1,"$55.00","$5.00",1,"$0.00",20,100
3273878,2011-06-02,TRUE,1,51.53634,-0.10257,"Entire home/apt",2,1,1,"$168.00","$70.00",1,"$28.00",40,98
3274396,2014-05-22,TRUE,1,51.45053,-0.2064,"Private room",3,1,1,"$60.00","$5.00",2,"$10.00",69,98
3277188,2014-04-06,TRUE,2,51.43869,-0.10182,"Private room",1,1,1,"$36.00","$0.00",1,"$0.00",72,96
3282847,2014-05-13,TRUE,4,51.47652,-0.16675,"Private room",2,1,1,"$50.00","$20.00",1,"$15.00",116,94
3283361,2014-02-25,TRUE,2,51.5243,-0.06939,"Private room",1,1.5,1,"$59.00","$0.00",1,"$35.00",10,94
3286739,2014-02-26,TRUE,2,51.47344,-0.16796,"Private room",2,1,1,"$38.00","$6.00",1,"$12.00",166,94
3294824,2010-09-23,TRUE,2,51.41767,-0.21268,"Private room",2,1,1,"$120.00","$20.00",1,"$0.00",15,100
3295048,2014-02-16,TRUE,1,51.55456,-0.13876,"Entire home/apt",2,1,1,"$97.00","$40.00",1,"$0.00",47,93
3302606,2013-12-23,TRUE,1,51.48254,-0.14935,"Private room",2,1,1,"$55.00","$15.00",1,"$0.00",171,97
3305095,2013-12-29,TRUE,3,51.44888,-0.18338,"Private room",1,1,1,"$31.00","$35.00",1,"$0.00",10,92
3305771,2012-05-03,TRUE,2,51.5313,-0.0562,"Entire home/apt",3,1,1,"$60.00","$40.00",1,"$10.00",74,87
3306876,2013-08-17,TRUE,3,51.53292,-0.23003,"Private room",2,1,1,"$70.00","$10.00",1,"$0.00",140,99
3318135,2014-06-13,TRUE,2,51.43041,-0.10656,"Private room",1,1,1,"$25.00","$0.00",1,"$0.00",11,93
3321096,2012-07-11,TRUE,3,51.51593,-0.18674,"Private room",2,2.5,1,"$55.00","$33.00",1,"$20.00",125,91
3324429,2014-02-03,TRUE,1,51.45104,-0.14621,"Private room",2,1,1,"$50.00","$10.00",2,"$50.00",174,94
3330074,2014-06-15,TRUE,3,51.51682,-0.22743,"Entire home/apt",6,2,3,"$199.00","$215.00",3,"$6.00",155,92
3342278,2014-04-11,TRUE,1,51.57519,-0.13115,"Private room",2,1,0,"$65.00","$35.00",1,"$25.00",47,94
3342979,2014-05-28,TRUE,1,51.4795,-0.28259,"Entire home/apt",3,1,1,"$100.00","$45.00",2,"$15.00",79,95
3347023,2012-10-13,TRUE,3,51.46655,0.01085,"Entire home/apt",3,1,0,"$89.00","$40.00",2,"$25.00",68,97
3357790,2014-06-18,TRUE,3,51.48063,-0.11592,"Private room",2,1,1,"$60.00","$8.00",1,"$0.00",45,98
3358063,2011-08-08,TRUE,4,51.5953,-0.09647,"Entire home/apt",16,2.5,5,"$375.00","$99.00",8,"$35.00",105,96
3365015,2014-06-19,TRUE,4,51.53503,-0.10721,"Entire home/apt",4,1,2,"$135.00","$30.00",2,"$15.00",134,93
3365023,2014-06-19,TRUE,4,51.53388,-0.10465,"Private room",2,1,1,"$59.00","$15.00",1,"$15.00",181,94
3388038,2014-01-26,TRUE,1,51.46321,-0.11064,"Private room",2,1,1,"$55.00","$10.00",1,"$20.00",113,98
3393633,2013-07-02,TRUE,2,51.51367,-0.06004,"Private room",2,1,1,"$61.00","$20.00",1,"$10.00",22,97
3396640,2014-06-20,TRUE,1,51.54833,-0.07359,"Entire home/apt",4,1,1,"$69.00","$30.00",2,"$15.00",43,94
3397722,2014-06-23,TRUE,3,51.55412,-0.29941,"Private room",3,2,1,"$35.00","$0.00",1,"$15.00",140,95
3398039,2012-09-10,TRUE,3,51.54566,-0.08227,"Entire home/apt",4,1,1,"$110.00","$40.00",2,"$10.00",64,95
3402479,2014-06-23,TRUE,1,51.54993,-0.09226,"Entire home/apt",2,1,1,"$79.00","$40.00",1,"$0.00",93,97
3404624,2013-10-12,TRUE,2,51.45853,-0.18483,"Entire home/apt",6,2,3,"$177.00","$100.00",1,"$0.00",49,97
3406768,2014-03-27,TRUE,2,51.49499,-0.06886,"Entire home/apt",4,1,1,"$130.00","$60.00",1,"$0.00",40,95
3407664,2014-05-25,TRUE,2,51.51426,-0.17756,"Entire home/apt",4,2,2,"$250.00","$75.00",3,"$35.00",72,98
3413647,2014-06-13,TRUE,2,51.54171,-0.15849,"Entire home/apt",4,1,2,"$175.00","$50.00",1,"$0.00",5,73
3414458,2011-10-31,TRUE,3,51.49491,-0.17986,"Private room",2,1,1,"$190.00","$22.00",1,"$12.00",10,93
3424503,2014-06-25,TRUE,3,51.50794,-0.23172,"Private room",1,1,1,"$50.00","$15.00",1,"$0.00",77,97
3424775,2011-09-02,TRUE,1,51.42463,-0.21682,"Entire home/apt",3,1,1,"$120.00","$60.00",2,"$50.00",58,99
3428996,2013-07-25,TRUE,4,51.48906,-0.13689,"Entire home/apt",4,1,2,"$235.00","$100.00",4,"$70.00",139,100
3436383,2014-06-27,TRUE,1,51.54455,-0.07152,"Private room",2,1,1,"$30.00","$10.00",1,"$0.00",33,93
3438560,2014-06-10,TRUE,3,51.42231,-0.20309,"Entire home/apt",2,1,1,"$122.00","$25.00",1,"$0.00",22,93
3441671,2012-02-18,TRUE,3,51.47284,-0.19348,"Entire home/apt",3,1,1,"$72.00","$75.00",1,"$30.00",9,80
3444270,2014-06-28,TRUE,1,51.54854,-0.0741,"Entire home/apt",4,1,1,"$81.00","$25.00",1,"$7.00",59,96
3444776,2013-05-29,TRUE,2,51.54636,-0.14856,"Entire home/apt",6,1,2,"$233.00","$45.00",4,"$5.00",71,95
3448487,2014-05-15,TRUE,1,51.5197,-0.1215,"Private room",2,1,1,"$55.00","$15.00",1,"$20.00",237,94
